340.	0.04145464423396318
340.25	0.04308850325058409
340.5	0.04487463506800908
340.75	0.04683632943317536
341.	0.049001709143515086
341.25	0.05140492092282916
341.5	0.05408761271747126
341.75	0.05710071670398618
342.	0.06050648706586317
342.25	0.06438057285104315
342.5	0.06881354801472087
342.75	0.0739106440840034
343.	0.07978735115387224
343.25	0.08655735159161414
343.5	0.09430928574761623
343.75	0.10307304364521865
344.	0.11278666604793
344.25	0.12328523628819792
344.5	0.1343273242696155
344.75	0.1456488837683376
345.	0.15701484930010512
345.25	0.16824669383385243
345.5	0.17922544380747707
345.75	0.18988118888976804
346.	0.20017922115030665
346.25	0.21010794502579572
346.5	0.21966996799953287
346.75	0.2288760917093939
347.	0.23774146657970277
347.25	0.24628321737739728
347.5	0.2545190209306185
347.75	0.26246628307295594
348.	0.27014168589918885
348.25	0.27756096054620377
348.5	0.2847387951665403
348.75	0.2916888221884986
349.	0.29842365047144875
349.25	0.30495492134024504
349.5	0.3112933757799232
349.75	0.31744892521331225
350.	0.3234307214649871
350.25	0.32924722347601926
350.5	0.33490625953479924
350.75	0.34041508451557034
351.	0.34578043204657705
351.25	0.35100856177558376
351.5	0.3561053020321094
351.75	0.36107608824724563
352.	0.36592599751118793
352.25	0.37065977964313024
352.5	0.37528188512891897
352.75	0.3797964902556232
353.	0.38420751974314504
353.25	0.3885186671436516
353.5	0.39273341325136774
353.75	0.3968550427389369
354.	0.40088665921243166
354.25	0.40483119885532
354.5	0.4086914428122004
354.75	0.41247002844577935
355.	0.4161694595852071
355.25	0.4197921158703336
355.5	0.4233402612845057
355.75	0.4268160519579945
356.	0.43022154331491014
356.25	0.43355869662830926
356.5	0.4368293850410508
356.75	0.44003539910364387
357.	0.4431784518747927
357.25	0.44626018362542996
357.5	0.44928216618273464
357.75	0.45224590694678407
358.	0.45515285260914373
358.25	0.4580043925996804
358.5	0.4608018622852524
358.75	0.46354654594156197
359.	0.46623967951737066
359.25	0.46888245320840594
359.5	0.4714760138566294
359.75	0.4740214671890532
360.	0.4765198799089592
360.25	0.47897228165119454
360.5	0.48137966681214933
360.75	0.483742996264062
361.	0.4860631989624508
361.25	0.48834117345468053
361.5	0.4905777892969989
361.75	0.49277388838672204
362.	0.49493028621570767
362.25	0.4970477730507222
362.5	0.49912711504585244
362.75	0.5011690552916918
363.	0.5031743148056431
363.25	0.5051435934673357
363.5	0.5070775709028444
363.75	0.5089769073211
364.	0.5108422443056251
364.25	0.5126742055644925
