1.000000e+03 2.681275e+00 6.351121e-03
1.000000e+03 2.685790e+00 6.323071e-03
1.000000e+03 2.692697e+00 6.329193e-03
1.000000e+03 2.681791e+00 6.210331e-03
1.000000e+03 2.673946e+00 6.367383e-03
1.000000e+03 2.681752e+00 6.482585e-03
1.000000e+03 2.689265e+00 6.377233e-03
1.000000e+03 2.693152e+00 6.345727e-03
1.000000e+03 2.679573e+00 6.343465e-03
1.000000e+03 2.680545e+00 6.306374e-03
1.000000e+03 2.668458e+00 6.383184e-03
1.000000e+03 2.685195e+00 6.438537e-03
1.000000e+03 2.687504e+00 6.324672e-03
1.000000e+03 2.685995e+00 6.354794e-03
1.000000e+03 2.675101e+00 6.364824e-03
1.000000e+03 2.682705e+00 6.374092e-03
1.000000e+03 2.673909e+00 6.395925e-03
1.000000e+03 2.687453e+00 6.436510e-03
1.000000e+03 2.683393e+00 6.366305e-03
1.000000e+03 2.679829e+00 6.427712e-03
1.000000e+03 2.677632e+00 6.417390e-03
1.000000e+03 2.671966e+00 6.387390e-03
1.000000e+03 2.690092e+00 6.456386e-03
1.000000e+03 2.679292e+00 6.212049e-03
1.000000e+03 2.677558e+00 6.458176e-03
1.200000e+03 2.267163e+00 5.381821e-03
1.200000e+03 2.276904e+00 5.395747e-03
1.200000e+03 2.265457e+00 5.412973e-03
1.200000e+03 2.275179e+00 5.393492e-03
1.200000e+03 2.274412e+00 5.424905e-03
1.200000e+03 2.272320e+00 5.410642e-03
1.200000e+03 2.266716e+00 5.423597e-03
1.200000e+03 2.279532e+00 5.355841e-03
1.200000e+03 2.262177e+00 5.464092e-03
1.200000e+03 2.269066e+00 5.431638e-03
1.200000e+03 2.269345e+00 5.381466e-03
1.200000e+03 2.268777e+00 5.407914e-03
1.200000e+03 2.277790e+00 5.347712e-03
1.200000e+03 2.268446e+00 5.394918e-03
1.200000e+03 2.275177e+00 5.349311e-03
1.200000e+03 2.276639e+00 5.430625e-03
1.200000e+03 2.275363e+00 5.355438e-03
1.200000e+03 2.276281e+00 5.491182e-03
1.200000e+03 2.264067e+00 5.486991e-03
1.200000e+03 2.271487e+00 5.401584e-03
1.200000e+03 2.272141e+00 5.382085e-03
1.200000e+03 2.271975e+00 5.511784e-03
1.200000e+03 2.271463e+00 5.337229e-03
1.200000e+03 2.274840e+00 5.457417e-03
1.200000e+03 2.279976e+00 5.339557e-03
1.400000e+03 1.928223e+00 4.618660e-03
1.400000e+03 1.926735e+00 4.617065e-03
1.400000e+03 1.924717e+00 4.707002e-03
1.400000e+03 1.940587e+00 4.582720e-03
1.400000e+03 1.921043e+00 4.635783e-03
1.400000e+03 1.923864e+00 4.683778e-03
1.400000e+03 1.921549e+00 4.646828e-03
1.400000e+03 1.918768e+00 4.747230e-03
1.400000e+03 1.932423e+00 4.596920e-03
1.400000e+03 1.929693e+00 4.639078e-03
1.400000e+03 1.926031e+00 4.699226e-03
1.400000e+03 1.927865e+00 4.592618e-03
1.400000e+03 1.916257e+00 4.574204e-03
1.400000e+03 1.923041e+00 4.657434e-03
1.400000e+03 1.926830e+00 4.552777e-03
1.400000e+03 1.924609e+00 4.597991e-03
1.400000e+03 1.933154e+00 4.560410e-03
1.400000e+03 1.930272e+00 4.623332e-03
1.400000e+03 1.913628e+00 4.625852e-03
1.400000e+03 1.924275e+00 4.674872e-03
1.400000e+03 1.914845e+00 4.657746e-03
1.400000e+03 1.923822e+00 4.534842e-03
1.400000e+03 1.922048e+00 4.641083e-03
1.400000e+03 1.922321e+00 4.634519e-03
1.400000e+03 1.921312e+00 4.620966e-03
1.600000e+03 1.651452e+00 4.090711e-03
1.600000e+03 1.640454e+00 4.081453e-03
1.600000e+03 1.641952e+00 4.076367e-03
1.600000e+03 1.650292e+00 4.042059e-03
1.600000e+03 1.648670e+00 4.087077e-03
1.600000e+03 1.647780e+00 4.027362e-03
1.600000e+03 1.646805e+00 4.042718e-03
1.600000e+03 1.650349e+00 4.053240e-03
1.600000e+03 1.644199e+00 4.006869e-03
1.600000e+03 1.644542e+00 4.044770e-03
1.600000e+03 1.648097e+00 4.066850e-03
1.600000e+03 1.652345e+00 4.018622e-03
1.600000e+03 1.641762e+00 3.946903e-03
1.600000e+03 1.643094e+00 3.898079e-03
1.600000e+03 1.646634e+00 3.987171e-03
1.600000e+03 1.643105e+00 3.952882e-03
1.600000e+03 1.646629e+00 4.070503e-03
1.600000e+03 1.641906e+00 4.082993e-03
1.600000e+03 1.646423e+00 4.025829e-03
1.600000e+03 1.646033e+00 4.056780e-03
1.600000e+03 1.645771e+00 4.001499e-03
1.600000e+03 1.636875e+00 4.040732e-03
1.600000e+03 1.647252e+00 4.050371e-03
1.800000e+03 1.433459e+00 3.359382e-03
1.800000e+03 1.429374e+00 3.557347e-03
1.800000e+03 1.429373e+00 3.542921e-03
1.800000e+03 1.426000e+00 3.523287e-03
1.800000e+03 1.425810e+00 3.476816e-03
1.800000e+03 1.422527e+00 3.567386e-03
1.800000e+03 1.424266e+00 3.601110e-03
1.800000e+03 1.430795e+00 3.537123e-03
1.800000e+03 1.431422e+00 3.523029e-03
1.800000e+03 1.430806e+00 3.514672e-03
1.800000e+03 1.431209e+00 3.567854e-03
1.800000e+03 1.427463e+00 3.475769e-03
1.800000e+03 1.428331e+00 3.599950e-03
1.800000e+03 1.427416e+00 3.595479e-03
1.800000e+03 1.430806e+00 3.562479e-03
1.800000e+03 1.426731e+00 3.595059e-03
1.800000e+03 1.427990e+00 3.514167e-03
1.800000e+03 1.427299e+00 3.596058e-03
1.800000e+03 1.424736e+00 3.475164e-03
1.800000e+03 1.430172e+00 3.537371e-03
1.800000e+03 1.424136e+00 3.550234e-03
1.800000e+03 1.425193e+00 3.477086e-03
1.800000e+03 1.425221e+00 3.518889e-03
2.000000e+03 1.254936e+00 3.155088e-03
2.000000e+03 1.252465e+00 3.162715e-03
2.000000e+03 1.253298e+00 3.155677e-03
2.000000e+03 1.256953e+00 3.219931e-03
2.000000e+03 1.251543e+00 3.163192e-03
2.000000e+03 1.255566e+00 3.120138e-03
2.000000e+03 1.254083e+00 3.265955e-03
2.000000e+03 1.251743e+00 3.152713e-03
2.000000e+03 1.254470e+00 3.155560e-03
2.000000e+03 1.255592e+00 3.137470e-03
2.000000e+03 1.253657e+00 3.291972e-03
2.000000e+03 1.247196e+00 3.174747e-03
2.000000e+03 1.253463e+00 3.205610e-03
2.000000e+03 1.252889e+00 3.274398e-03
2.000000e+03 1.259297e+00 3.186292e-03
2.000000e+03 1.248942e+00 3.228978e-03
2.000000e+03 1.250654e+00 3.136518e-03
2.000000e+03 1.253836e+00 3.171978e-03
2.000000e+03 1.248011e+00 3.173407e-03
2.000000e+03 1.253331e+00 3.111401e-03
2.000000e+03 1.245670e+00 3.156088e-03
2.000000e+03 1.253339e+00 3.144604e-03
2.000000e+03 1.250051e+00 3.156602e-03
2.000000e+03 1.250129e+00 3.257616e-03
2.200000e+03 1.110647e+00 2.831079e-03
2.200000e+03 1.110711e+00 2.997143e-03
2.200000e+03 1.109585e+00 2.941822e-03
2.200000e+03 1.108763e+00 2.831382e-03
2.200000e+03 1.113431e+00 2.849385e-03
2.200000e+03 1.113691e+00 2.844449e-03
2.200000e+03 1.109623e+00 2.894766e-03
2.200000e+03 1.111345e+00 2.925259e-03
2.200000e+03 1.114598e+00 2.870895e-03
2.200000e+03 1.106402e+00 2.949561e-03
2.200000e+03 1.111841e+00 2.986633e-03
2.200000e+03 1.113486e+00 2.802969e-03
2.200000e+03 1.111844e+00 2.856386e-03
2.200000e+03 1.114875e+00 3.000670e-03
2.200000e+03 1.114344e+00 2.856062e-03
2.200000e+03 1.106291e+00 2.896275e-03
2.200000e+03 1.106832e+00 2.921477e-03
2.200000e+03 1.118690e+00 2.836337e-03
2.200000e+03 1.112065e+00 2.879443e-03
2.200000e+03 1.108166e+00 2.847477e-03
2.200000e+03 1.111945e+00 2.824175e-03
2.200000e+03 1.109888e+00 2.958935e-03
2.200000e+03 1.109501e+00 2.889177e-03
2.200000e+03 1.118113e+00 2.799217e-03
2.200000e+03 1.113284e+00 2.836691e-03
2.400000e+03 9.966114e-01 2.597951e-03
2.400000e+03 9.947755e-01 2.613815e-03
2.400000e+03 9.949595e-01 2.630728e-03
2.400000e+03 9.962800e-01 2.542947e-03
2.400000e+03 9.962829e-01 2.658627e-03
2.400000e+03 9.987414e-01 2.640725e-03
2.400000e+03 9.966224e-01 2.608442e-03
2.400000e+03 1.000879e+00 2.598102e-03
2.400000e+03 9.951629e-01 2.642006e-03
2.400000e+03 9.973377e-01 2.644529e-03
2.400000e+03 9.952639e-01 2.590051e-03
2.400000e+03 9.978124e-01 2.641736e-03
2.400000e+03 9.998737e-01 2.594951e-03
2.400000e+03 9.972571e-01 2.621664e-03
2.400000e+03 9.913499e-01 2.601646e-03
2.400000e+03 1.000151e+00 2.612783e-03
2.400000e+03 9.957231e-01 2.661955e-03
2.400000e+03 9.990361e-01 2.619907e-03
2.400000e+03 9.985291e-01 2.621542e-03
2.400000e+03 9.985101e-01 2.751721e-03
2.400000e+03 9.927658e-01 2.662501e-03
2.400000e+03 9.959926e-01 2.689820e-03
2.400000e+03 9.958402e-01 2.648718e-03
2.400000e+03 9.943533e-01 2.718740e-03
2.400000e+03 9.998226e-01 2.617949e-03
2.600000e+03 9.028693e-01 2.391324e-03
2.600000e+03 8.912231e-01 2.376622e-03
2.600000e+03 8.972941e-01 2.386218e-03
2.600000e+03 8.975949e-01 2.424753e-03
2.600000e+03 9.006320e-01 2.355187e-03
2.600000e+03 9.052302e-01 2.427415e-03
2.600000e+03 8.982341e-01 2.453968e-03
2.600000e+03 9.001205e-01 2.515371e-03
2.600000e+03 9.001004e-01 2.401553e-03
2.600000e+03 8.988105e-01 2.478526e-03
2.600000e+03 8.977288e-01 2.374304e-03
2.600000e+03 8.997908e-01 2.387352e-03
2.600000e+03 8.975172e-01 2.402633e-03
2.600000e+03 9.010725e-01 2.408949e-03
2.600000e+03 8.979108e-01 2.352083e-03
2.600000e+03 9.012783e-01 2.360831e-03
2.600000e+03 9.001983e-01 2.401177e-03
2.600000e+03 8.986236e-01 2.496602e-03
2.600000e+03 8.957269e-01 2.444587e-03
2.600000e+03 9.018388e-01 2.485451e-03
2.600000e+03 8.956864e-01 2.432363e-03
2.600000e+03 8.970411e-01 2.452928e-03
2.600000e+03 9.003851e-01 2.367440e-03
2.600000e+03 9.015027e-01 2.421496e-03
2.600000e+03 9.000890e-01 2.408999e-03
2.800000e+03 8.208367e-01 2.297925e-03
2.800000e+03 8.165888e-01 2.275718e-03
2.800000e+03 8.208265e-01 2.239936e-03
2.800000e+03 8.161956e-01 2.204758e-03
2.800000e+03 8.209636e-01 2.245087e-03
2.800000e+03 8.191879e-01 2.389876e-03
2.800000e+03 8.181763e-01 2.280391e-03
2.800000e+03 8.137623e-01 2.270103e-03
2.800000e+03 8.165407e-01 2.243939e-03
2.800000e+03 8.170523e-01 2.306532e-03
2.800000e+03 8.189957e-01 2.274054e-03
2.800000e+03 8.180973e-01 2.250563e-03
2.800000e+03 8.196650e-01 2.249658e-03
2.800000e+03 8.199919e-01 2.334557e-03
2.800000e+03 8.176025e-01 2.209238e-03
2.800000e+03 8.149653e-01 2.222952e-03
2.800000e+03 8.217136e-01 2.217439e-03
2.800000e+03 8.183688e-01 2.234439e-03
2.800000e+03 8.209511e-01 2.200330e-03
2.800000e+03 8.180601e-01 2.271849e-03
2.800000e+03 8.204256e-01 2.212549e-03
2.800000e+03 8.203823e-01 2.176105e-03
2.800000e+03 8.198908e-01 2.194234e-03
2.800000e+03 8.197347e-01 2.256776e-03
4.000000e+02 2.329971e-05 6.038550e-08
4.000000e+02 2.321888e-05 6.195271e-08
4.000000e+02 2.323926e-05 6.456146e-08
4.000000e+02 2.348935e-05 6.249471e-08
4.000000e+02 2.330940e-05 6.164866e-08
4.000000e+02 2.332189e-05 6.216556e-08
4.000000e+02 2.318024e-05 6.264920e-08
4.000000e+02 2.329624e-05 6.256059e-08
4.000000e+02 2.324312e-05 6.359267e-08
4.000000e+02 2.320236e-05 6.085653e-08
4.000000e+02 2.327745e-05 6.015043e-08
4.000000e+02 2.324108e-05 6.188408e-08
4.000000e+02 2.329156e-05 6.314232e-08
4.000000e+02 2.327867e-05 6.326106e-08
4.000000e+02 2.330305e-05 6.138634e-08
4.000000e+02 2.332990e-05 6.169925e-08
4.000000e+02 2.322947e-05 6.407317e-08
4.000000e+02 2.322829e-05 6.470876e-08
4.000000e+02 2.322639e-05 5.997756e-08
4.000000e+02 2.336410e-05 6.250760e-08
4.000000e+02 2.325963e-05 6.050200e-08
4.000000e+02 2.323795e-05 6.342526e-08
4.000000e+02 2.316816e-05 6.338971e-08
4.000000e+02 2.322143e-05 6.209150e-08
5.000000e+02 4.394592e-01 1.114160e-03
5.000000e+02 4.415596e-01 1.098437e-03
5.000000e+02 4.392370e-01 1.109187e-03
5.000000e+02 4.400222e-01 1.105748e-03
5.000000e+02 4.399000e-01 1.087008e-03
5.000000e+02 4.406303e-01 1.094314e-03
5.000000e+02 4.404211e-01 1.103133e-03
5.000000e+02 4.399419e-01 1.124108e-03
5.000000e+02 4.395883e-01 1.105935e-03
5.000000e+02 4.408380e-01 1.109267e-03
5.000000e+02 4.414453e-01 1.103523e-03
5.000000e+02 4.405472e-01 1.104670e-03
5.000000e+02 4.423667e-01 1.095002e-03
5.000000e+02 4.413438e-01 1.103731e-03
5.000000e+02 4.379375e-01 1.097574e-03
5.000000e+02 4.422546e-01 1.112719e-03
5.000000e+02 4.404274e-01 1.101805e-03
5.000000e+02 4.406342e-01 1.111207e-03
5.000000e+02 4.406170e-01 1.112910e-03
5.000000e+02 4.400168e-01 1.107200e-03
5.000000e+02 4.405129e-01 1.109245e-03
5.000000e+02 4.421150e-01 1.108720e-03
5.000000e+02 4.388482e-01 1.104510e-03
6.000000e+02 2.200465e+00 5.389929e-03
6.000000e+02 2.196218e+00 5.300686e-03
6.000000e+02 2.203375e+00 5.327025e-03
6.000000e+02 2.196147e+00 5.312697e-03
6.000000e+02 2.197143e+00 5.342203e-03
6.000000e+02 2.200765e+00 5.369982e-03
6.000000e+02 2.195208e+00 5.295696e-03
6.000000e+02 2.203249e+00 5.359800e-03
6.000000e+02 2.188626e+00 5.409745e-03
6.000000e+02 2.203270e+00 5.539244e-03
6.000000e+02 2.200515e+00 5.322188e-03
6.000000e+02 2.195183e+00 5.309179e-03
6.000000e+02 2.201164e+00 5.394906e-03
6.000000e+02 2.194949e+00 5.391126e-03
6.000000e+02 2.192725e+00 5.402114e-03
6.000000e+02 2.199269e+00 5.371871e-03
6.000000e+02 2.199078e+00 5.341475e-03
6.000000e+02 2.201140e+00 5.372786e-03
6.000000e+02 2.199299e+00 5.326485e-03
6.000000e+02 2.197639e+00 5.328749e-03
6.000000e+02 2.196377e+00 5.342463e-03
6.000000e+02 2.202027e+00 5.310162e-03
6.000000e+02 2.199303e+00 5.364243e-03
6.000000e+02 2.195445e+00 5.313744e-03
6.500000e+02 2.658063e+00 6.479929e-03
6.500000e+02 2.645550e+00 6.401439e-03
6.500000e+02 2.641228e+00 6.328321e-03
6.500000e+02 2.637227e+00 6.354640e-03
6.500000e+02 2.642967e+00 6.465220e-03
6.500000e+02 2.648675e+00 6.477453e-03
6.500000e+02 2.647743e+00 6.404669e-03
6.500000e+02 2.638464e+00 6.432099e-03
6.500000e+02 2.639274e+00 6.449378e-03
6.500000e+02 2.656949e+00 6.327312e-03
6.500000e+02 2.650177e+00 6.344906e-03
6.500000e+02 2.663163e+00 6.404582e-03
6.500000e+02 2.644047e+00 6.398031e-03
6.500000e+02 2.647897e+00 6.367490e-03
6.500000e+02 2.638362e+00 6.450576e-03
6.500000e+02 2.644098e+00 6.419613e-03
6.500000e+02 2.640865e+00 6.505018e-03
6.500000e+02 2.653558e+00 6.311082e-03
6.500000e+02 2.638719e+00 6.282533e-03
6.500000e+02 2.649338e+00 6.328221e-03
6.500000e+02 2.637552e+00 6.335847e-03
6.500000e+02 2.658552e+00 6.327050e-03
6.500000e+02 2.647685e+00 6.439999e-03
6.500000e+02 2.648653e+00 6.417101e-03
6.500000e+02 2.647298e+00 6.361048e-03
7.000000e+02 2.885096e+00 6.901433e-03
7.000000e+02 2.889333e+00 6.926916e-03
7.000000e+02 2.891883e+00 6.951188e-03
7.000000e+02 2.885941e+00 6.903235e-03
7.000000e+02 2.889206e+00 6.916900e-03
7.000000e+02 2.888870e+00 6.867883e-03
7.000000e+02 2.873848e+00 6.908560e-03
7.000000e+02 2.888168e+00 6.932754e-03
7.000000e+02 2.880136e+00 6.896556e-03
7.000000e+02 2.881142e+00 6.924532e-03
7.000000e+02 2.885700e+00 7.007546e-03
7.000000e+02 2.874668e+00 6.905443e-03
7.000000e+02 2.876671e+00 6.835452e-03
7.000000e+02 2.876796e+00 6.924939e-03
7.000000e+02 2.885244e+00 6.839355e-03
7.000000e+02 2.871550e+00 6.855610e-03
7.000000e+02 2.893803e+00 6.926141e-03
7.000000e+02 2.877737e+00 7.014620e-03
7.000000e+02 2.879088e+00 6.807647e-03
7.000000e+02 2.893214e+00 6.890459e-03
7.000000e+02 2.882042e+00 6.847125e-03
7.000000e+02 2.875932e+00 6.939828e-03
7.000000e+02 2.890239e+00 6.968094e-03
7.000000e+02 2.881209e+00 6.960270e-03
7.000000e+02 2.890209e+00 6.901031e-03
7.500000e+02 2.988889e+00 7.102109e-03
7.500000e+02 2.972746e+00 7.124415e-03
7.500000e+02 2.982060e+00 7.211554e-03
7.500000e+02 2.996528e+00 7.158118e-03
7.500000e+02 2.981313e+00 7.041636e-03
7.500000e+02 2.979570e+00 7.166164e-03
7.500000e+02 2.981115e+00 7.085485e-03
7.500000e+02 2.984217e+00 7.153986e-03
7.500000e+02 2.975466e+00 7.131338e-03
7.500000e+02 2.978749e+00 7.107460e-03
7.500000e+02 2.994642e+00 7.049758e-03
7.500000e+02 2.988608e+00 7.054737e-03
7.500000e+02 2.973106e+00 7.063568e-03
7.500000e+02 2.995347e+00 7.135353e-03
7.500000e+02 2.980295e+00 7.150070e-03
7.500000e+02 2.974873e+00 7.114050e-03
7.500000e+02 2.984584e+00 7.088218e-03
7.500000e+02 2.973238e+00 7.207285e-03
7.500000e+02 2.990318e+00 7.104484e-03
7.500000e+02 2.992597e+00 7.033022e-03
7.500000e+02 2.978616e+00 7.148655e-03
7.500000e+02 2.976609e+00 7.237570e-03
7.500000e+02 2.980812e+00 7.230612e-03
8.000000e+02 3.001341e+00 7.105366e-03
8.000000e+02 2.986309e+00 7.181722e-03
8.000000e+02 3.000296e+00 7.080619e-03
8.000000e+02 3.004124e+00 7.036509e-03
8.000000e+02 2.995185e+00 6.952363e-03
8.000000e+02 2.997200e+00 7.129650e-03
8.000000e+02 2.988982e+00 7.131537e-03
8.000000e+02 2.991114e+00 7.096202e-03
8.000000e+02 3.003364e+00 7.042731e-03
8.000000e+02 2.983890e+00 7.217104e-03
8.000000e+02 2.994765e+00 7.177161e-03
8.000000e+02 2.995702e+00 7.100991e-03
8.000000e+02 3.006476e+00 7.189752e-03
8.000000e+02 2.993290e+00 7.251161e-03
8.000000e+02 2.998563e+00 7.139358e-03
8.000000e+02 2.986986e+00 7.193952e-03
8.000000e+02 2.998686e+00 7.309016e-03
8.000000e+02 2.994844e+00 7.160057e-03
8.000000e+02 2.980015e+00 7.114357e-03
8.000000e+02 2.997085e+00 7.161311e-03
8.000000e+02 2.994806e+00 7.205626e-03
8.000000e+02 2.984460e+00 7.127477e-03
8.000000e+02 2.997548e+00 7.220497e-03
8.000000e+02 2.997295e+00 7.106857e-03
8.000000e+02 2.997098e+00 7.173982e-03
8.500000e+02 2.962722e+00 7.126509e-03
8.500000e+02 2.938774e+00 7.075733e-03
8.500000e+02 2.948433e+00 7.016097e-03
8.500000e+02 2.946640e+00 6.960410e-03
8.500000e+02 2.944475e+00 6.991844e-03
8.500000e+02 2.951333e+00 6.851923e-03
8.500000e+02 2.948556e+00 6.907076e-03
8.500000e+02 2.953439e+00 6.953190e-03
8.500000e+02 2.954448e+00 6.960924e-03
8.500000e+02 2.945520e+00 6.997851e-03
8.500000e+02 2.948156e+00 6.959603e-03
8.500000e+02 2.953361e+00 7.147192e-03
8.500000e+02 2.953825e+00 7.026512e-03
8.500000e+02 2.961287e+00 7.005356e-03
8.500000e+02 2.958041e+00 7.089642e-03
8.500000e+02 2.948440e+00 7.074801e-03
8.500000e+02 2.950985e+00 7.037424e-03
8.500000e+02 2.939775e+00 7.172471e-03
8.500000e+02 2.945565e+00 7.026450e-03
8.500000e+02 2.959500e+00 7.055071e-03
8.500000e+02 2.944776e+00 7.110976e-03
8.500000e+02 2.952187e+00 7.090811e-03
8.500000e+02 2.949824e+00 6.929200e-03
8.500000e+02 2.942723e+00 6.910743e-03
8.500000e+02 2.947755e+00 7.074417e-03
